id_klienta,wiek,zawod,stan_cywilny,wyksztalcenie,debet,hipoteka,pozyczka,liczba_kontaktow,przerwa,poprzednie,poprzedni_wynik,zmiennosc_zatrudnienia,CPI,CCI,EURIBOR3M,wskaznik_zatrudnienia,rezultat
10233,36,admin.,divorced,university.degree,no,yes,no,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
10234,59,blue-collar,married,basic.4y,no,yes,no,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
10235,33,admin.,married,high.school,unknown,yes,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
10236,34,technician,married,professional.course,unknown,no,no,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
10237,34,technician,married,university.degree,no,yes,no,1,999,0,nonexistent,-3.4,92.649,-30.1,0.716,5017.5,no
10238,45,admin.,married,university.degree,no,yes,no,9,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
10239,33,student,married,high.school,no,no,yes,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
10240,53,admin.,married,university.degree,no,yes,no,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
10241,19,student,single,basic.4y,no,no,yes,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
10242,32,admin.,single,high.school,no,yes,no,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
10243,41,admin.,single,university.degree,no,no,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
10244,31,blue-collar,single,basic.9y,no,yes,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
10245,45,technician,divorced,unknown,unknown,no,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
10246,53,technician,married,professional.course,unknown,yes,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,yes
10247,35,services,married,high.school,no,no,no,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,yes
10248,44,blue-collar,single,basic.6y,unknown,yes,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,yes
10249,29,admin.,single,university.degree,no,yes,no,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
10250,40,admin.,divorced,university.degree,no,no,no,6,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
10251,40,blue-collar,married,basic.4y,unknown,no,no,7,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
10252,59,blue-collar,married,basic.4y,unknown,no,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
10253,51,blue-collar,divorced,basic.9y,no,no,no,5,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
10254,36,blue-collar,married,basic.4y,unknown,no,no,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10255,30,admin.,single,university.degree,no,no,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
10256,42,entrepreneur,married,high.school,no,yes,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
10257,34,admin.,married,university.degree,no,yes,no,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
10258,49,management,divorced,university.degree,no,yes,yes,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
10259,36,services,married,high.school,unknown,yes,no,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
10260,41,technician,single,professional.course,no,unknown,unknown,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
10261,53,technician,divorced,professional.course,no,yes,no,1,999,0,nonexistent,-0.1,93.2,-42,4.286,5195.8,no
10262,47,blue-collar,married,basic.9y,unknown,yes,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
10263,74,retired,divorced,university.degree,no,yes,no,1,999,0,nonexistent,-1.8,93.876,-40,0.688,5008.7,yes
10264,48,unemployed,divorced,professional.course,no,yes,no,4,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
10265,36,unemployed,married,basic.4y,no,yes,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
10266,29,admin.,married,university.degree,no,yes,no,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
10267,36,services,single,high.school,no,yes,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes
10268,35,admin.,single,university.degree,no,no,yes,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
10269,43,management,divorced,high.school,no,yes,no,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
10270,34,management,married,university.degree,unknown,no,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
10271,32,admin.,single,university.degree,no,yes,yes,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
10272,32,services,single,unknown,unknown,yes,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes
10273,31,admin.,married,university.degree,no,no,no,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
10274,48,unemployed,married,high.school,unknown,yes,no,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
10275,68,retired,divorced,high.school,no,yes,no,4,999,2,failure,-1.1,94.601,-49.5,1,4963.6,no
10276,52,self-employed,married,university.degree,no,yes,no,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
10277,41,entrepreneur,divorced,unknown,no,yes,no,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
10278,35,services,married,high.school,no,yes,no,4,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
10279,36,admin.,married,high.school,no,yes,no,1,999,1,failure,-2.9,92.469,-33.6,1.059,5076.2,no
10280,37,services,married,high.school,no,yes,no,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,no
10281,35,admin.,married,university.degree,no,no,yes,5,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,no
10282,32,admin.,married,university.degree,no,no,no,1,6,1,success,-1.8,92.893,-46.2,1.327,5099.1,yes
10283,37,management,divorced,university.degree,no,no,no,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
10284,38,technician,married,university.degree,no,yes,yes,1,999,1,failure,-1.8,92.843,-50,1.687,5099.1,no
10285,42,admin.,divorced,university.degree,no,no,yes,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
10286,62,retired,married,professional.course,no,yes,no,4,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no
10287,36,technician,single,professional.course,no,yes,no,1,999,1,failure,-0.1,93.2,-42,4.153,5195.8,yes
10288,44,services,divorced,high.school,no,no,no,4,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,yes
10289,56,management,married,basic.6y,no,yes,no,1,7,2,success,-1.7,94.055,-39.8,0.723,4991.6,yes
10290,52,self-employed,married,university.degree,no,yes,no,1,3,1,success,-2.9,92.963,-40.8,1.26,5076.2,yes
10291,36,unemployed,single,university.degree,no,no,no,1,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,no
10292,51,housemaid,married,basic.4y,unknown,no,no,5,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
10293,33,technician,married,professional.course,no,no,no,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
10294,46,admin.,married,high.school,no,yes,yes,1,999,0,nonexistent,-3.4,92.431,-26.9,0.724,5017.5,no
10295,29,blue-collar,single,basic.6y,no,no,no,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
10296,58,self-employed,married,university.degree,no,no,no,4,6,3,success,-1.7,94.027,-38.3,0.895,4991.6,yes
10297,47,services,married,basic.6y,no,yes,no,10,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
10298,32,blue-collar,married,basic.9y,no,no,no,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
10299,37,services,married,high.school,no,no,no,8,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
10300,41,technician,married,professional.course,no,no,no,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
10301,43,services,married,basic.6y,no,no,no,1,999,0,nonexistent,-3.4,92.379,-29.8,0.75,5017.5,no
10302,51,blue-collar,married,basic.4y,no,unknown,unknown,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,yes
10303,34,services,married,high.school,no,no,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
10304,33,admin.,single,basic.6y,unknown,yes,no,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
10305,40,unemployed,divorced,high.school,unknown,no,no,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
10306,39,technician,married,professional.course,no,no,yes,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
10307,33,blue-collar,married,basic.4y,unknown,no,no,11,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
10308,51,services,married,high.school,no,yes,no,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
10309,46,admin.,married,basic.6y,unknown,yes,no,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
10310,35,self-employed,married,university.degree,no,no,no,5,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
10311,27,blue-collar,single,basic.4y,no,yes,no,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
10312,57,technician,married,high.school,no,yes,no,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
10313,41,admin.,divorced,high.school,no,yes,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
10314,39,technician,single,professional.course,no,no,yes,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
10315,38,technician,married,professional.course,no,yes,no,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
10316,48,services,married,high.school,no,yes,no,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
10317,34,admin.,single,university.degree,no,no,no,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
10318,42,blue-collar,married,high.school,unknown,no,no,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10319,37,management,married,university.degree,unknown,no,no,2,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no
10320,34,admin.,single,university.degree,no,no,no,1,999,0,nonexistent,-2.9,92.201,-31.4,0.854,5076.2,yes
10321,32,technician,single,high.school,no,no,no,11,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
10322,39,admin.,single,university.degree,no,no,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
10323,28,admin.,single,basic.9y,no,no,yes,1,10,1,success,-1.8,92.893,-46.2,1.291,5099.1,yes
10324,32,entrepreneur,single,university.degree,no,no,yes,1,999,1,failure,-0.1,93.2,-42,4.076,5195.8,no
10325,48,technician,married,professional.course,no,no,no,1,999,1,failure,-1.7,94.215,-40.3,0.876,4991.6,no
10326,32,admin.,married,university.degree,no,yes,no,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes
10327,31,technician,single,professional.course,no,yes,no,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
10328,34,technician,married,professional.course,no,yes,no,2,8,1,success,-3.4,92.431,-26.9,0.735,5017.5,yes
10329,55,admin.,married,high.school,no,yes,yes,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
10330,45,services,married,basic.9y,unknown,no,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
10331,39,admin.,married,university.degree,no,yes,no,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
10332,35,technician,married,professional.course,no,yes,no,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
10333,57,admin.,married,university.degree,no,yes,no,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
10334,59,self-employed,married,professional.course,unknown,no,no,4,999,1,failure,-0.1,93.2,-42,4.021,5195.8,no
10335,36,housemaid,married,high.school,no,no,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
10336,46,entrepreneur,married,university.degree,unknown,no,yes,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
10337,39,admin.,married,high.school,no,yes,no,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
10338,36,housemaid,divorced,university.degree,no,no,no,5,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
10339,55,management,single,basic.4y,no,no,no,4,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10340,41,admin.,divorced,university.degree,no,no,no,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
10341,36,technician,married,high.school,no,yes,no,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
10342,37,blue-collar,married,basic.6y,no,yes,no,2,999,1,failure,-1.8,93.075,-47.1,1.466,5099.1,yes
10343,36,blue-collar,married,unknown,no,yes,no,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,no
10344,33,technician,married,professional.course,no,yes,no,2,999,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,yes
10345,41,blue-collar,married,basic.6y,no,yes,no,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
10346,25,management,married,basic.6y,no,no,no,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
10347,39,admin.,married,university.degree,no,no,no,1,999,0,nonexistent,-2.9,92.963,-40.8,1.215,5076.2,no
10348,31,housemaid,married,basic.4y,no,no,no,5,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
10349,33,blue-collar,married,basic.6y,unknown,yes,no,2,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,yes
10350,38,services,married,high.school,no,yes,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
10351,44,services,married,high.school,unknown,yes,no,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
10352,77,retired,married,unknown,no,yes,yes,3,999,0,nonexistent,-1.8,93.876,-40,0.684,5008.7,no
10353,33,blue-collar,married,basic.4y,no,no,no,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
10354,31,admin.,divorced,university.degree,no,yes,yes,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
10355,35,admin.,married,university.degree,no,no,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
10356,36,management,married,university.degree,unknown,no,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
10357,53,technician,married,unknown,unknown,yes,no,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
10358,56,admin.,divorced,basic.6y,unknown,no,no,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
10359,50,technician,married,university.degree,no,yes,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
10360,36,management,married,professional.course,no,no,no,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
10361,34,technician,married,high.school,no,no,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
10362,35,services,divorced,high.school,no,yes,no,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
10363,39,admin.,married,high.school,unknown,yes,no,1,999,1,failure,-1.8,92.843,-50,1.51,5099.1,no
10364,31,housemaid,married,basic.4y,no,no,no,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
10365,45,housemaid,married,basic.4y,unknown,no,no,14,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
10366,29,admin.,married,university.degree,no,no,yes,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
10367,39,admin.,married,university.degree,no,yes,no,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
10368,42,blue-collar,married,unknown,unknown,no,no,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10369,54,management,married,university.degree,no,no,no,1,999,1,failure,-0.1,93.2,-42,4.153,5195.8,no
10370,48,admin.,married,university.degree,no,yes,no,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
10371,29,services,divorced,high.school,no,no,no,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
10372,37,admin.,married,high.school,no,no,no,4,999,0,nonexistent,-3.4,92.649,-30.1,0.722,5017.5,no
10373,60,entrepreneur,married,basic.4y,no,no,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
10374,31,admin.,married,university.degree,no,yes,no,2,10,1,success,-1.8,92.893,-46.2,1.281,5099.1,yes
10375,48,technician,divorced,university.degree,no,yes,yes,7,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
10376,49,admin.,divorced,university.degree,no,no,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
10377,49,blue-collar,divorced,basic.4y,unknown,no,no,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
10378,45,management,married,university.degree,no,yes,no,7,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10379,38,blue-collar,married,basic.9y,no,yes,no,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
10380,34,technician,divorced,unknown,no,no,no,5,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
10381,24,blue-collar,married,basic.9y,no,no,yes,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
10382,35,technician,married,university.degree,no,yes,no,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes
10383,41,blue-collar,divorced,basic.6y,no,yes,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
10384,57,blue-collar,married,high.school,unknown,yes,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,yes
10385,56,admin.,married,unknown,unknown,no,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
10386,42,management,married,university.degree,unknown,no,no,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
10387,56,technician,married,professional.course,unknown,no,yes,4,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
10388,51,admin.,married,high.school,no,no,no,4,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
10389,34,services,married,high.school,no,yes,no,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
10390,34,blue-collar,married,basic.4y,no,no,yes,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
10391,34,technician,single,university.degree,no,no,no,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10392,26,housemaid,married,university.degree,no,no,no,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
10393,39,admin.,single,high.school,no,no,no,10,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
10394,56,retired,married,basic.4y,no,no,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
10395,56,admin.,married,university.degree,unknown,no,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
10396,46,admin.,married,university.degree,no,yes,no,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
10397,34,blue-collar,married,basic.6y,unknown,yes,no,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
10398,32,self-employed,married,university.degree,no,no,yes,2,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,no
10399,46,management,married,basic.6y,no,yes,yes,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
10400,38,admin.,married,high.school,no,no,yes,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
10401,33,admin.,single,university.degree,no,no,yes,1,999,2,failure,-3.4,92.431,-26.9,0.735,5017.5,no
10402,38,admin.,married,university.degree,no,no,no,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
10403,44,technician,divorced,basic.9y,unknown,yes,yes,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
10404,43,admin.,divorced,university.degree,no,yes,no,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
10405,46,blue-collar,married,unknown,no,no,yes,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
10406,40,blue-collar,married,unknown,no,yes,no,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,no
10407,52,housemaid,married,basic.4y,no,yes,no,24,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
10408,38,unemployed,married,basic.9y,unknown,no,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
10409,33,blue-collar,married,basic.4y,unknown,yes,yes,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
10410,24,technician,single,professional.course,no,unknown,unknown,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,yes
10411,36,services,married,high.school,no,yes,no,3,999,1,failure,-0.1,93.2,-42,4.076,5195.8,no
10412,50,technician,married,unknown,no,no,no,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
10413,54,blue-collar,married,basic.4y,no,no,no,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
10414,41,blue-collar,married,basic.4y,unknown,no,no,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
10415,46,entrepreneur,married,professional.course,unknown,no,no,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10416,43,technician,married,basic.9y,unknown,no,no,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
10417,26,student,single,high.school,no,no,no,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
10418,47,admin.,married,university.degree,unknown,yes,yes,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
10419,42,blue-collar,married,basic.4y,unknown,yes,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
10420,31,blue-collar,married,basic.6y,unknown,no,no,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
10421,29,technician,single,university.degree,no,no,no,1,4,1,success,-1.1,94.767,-50.8,1.05,4963.6,no
10422,39,entrepreneur,married,basic.9y,unknown,no,no,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
10423,36,management,married,university.degree,no,yes,no,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10424,41,services,single,basic.9y,no,no,no,5,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
10425,73,retired,married,basic.4y,no,yes,no,2,999,1,failure,-1.8,93.369,-34.8,0.646,5008.7,no
10426,64,retired,married,unknown,no,yes,no,3,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,no
10427,29,admin.,divorced,basic.9y,no,yes,no,3,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
10428,49,services,divorced,high.school,no,yes,no,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
10429,46,technician,divorced,professional.course,no,yes,no,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,yes
10430,35,technician,single,university.degree,no,yes,yes,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
